transaction_id,customer_id,transaction_amount,transaction_date,transaction_count,region,transaction_status
TXN_0002434,CUST_00214,3367.7,2024-01-20,4,East,Fail
TXN_0002435,CUST_00376,3154.77,2024-09-11,4,North,Success
TXN_0002436,CUST_00744,556.79,2024-11-12,5,West,Success
TXN_0002437,CUST_00213,1240.95,2024-02-07,8,West,Success
TXN_0002438,CUST_00079,3068.94,2024-05-27,8,South,Success
TXN_0002439,CUST_00628,3066.54,2024-01-25,5,East,Success
TXN_0002440,CUST_00604,5835.61,2024-04-30,5,East,Success
TXN_0002441,CUST_00782,1966.69,2024-01-26,5,East,Success
TXN_0002442,CUST_01001,3055.38,2024-06-17,8,South,Success
TXN_0002443,CUST_00680,2237.47,2024-11-18,5,North,Success
TXN_0002444,CUST_00058,1002.69,2024-08-12,4,East,Success
TXN_0002445,CUST_01050,363.35,2024-01-01,6,North,Success
TXN_0002446,CUST_00881,3117.57,2024-11-02,3,South,Success
TXN_0002447,CUST_00447,2538.07,2024-09-17,5,South,Success
TXN_0002448,CUST_00066,1346.76,2024-01-13,2,North,Success
TXN_0002449,CUST_01068,604.66,2024-02-17,5,East,Fail
TXN_0002450,CUST_01121,3654.78,2024-11-08,6,North,Success
TXN_0002451,CUST_01012,1785.16,2024-10-17,8,East,Success
TXN_0002452,CUST_00227,3447.83,2024-11-27,3,West,Success
TXN_0002453,CUST_00774,9810.8,2024-04-03,3,West,Success
TXN_0002454,CUST_00679,398.16,2024-09-17,3,East,Success
TXN_0002455,CUST_00601,1261.83,2024-10-04,6,North,Success
TXN_0002456,CUST_00379,1867.77,2024-12-24,6,East,Success
TXN_0002457,CUST_00709,7071.73,2024-07-23,7,East,Success
TXN_0002458,CUST_00307,596.38,2024-07-03,5,East,Success
TXN_0002459,CUST_00779,10390.93,2024-06-23,4,West,Success
TXN_0002460,CUST_00504,2461.89,2024-11-04,5,South,Success
TXN_0002461,CUST_00268,2045.09,2024-03-09,3,West,Success
TXN_0002462,CUST_00008,1884.75,2024-04-13,5,East,Success
TXN_0002463,CUST_00508,1557.74,2024-09-02,7,North,Success
TXN_0002464,CUST_00476,5107.64,2024-06-09,5,South,Success
TXN_0002465,CUST_00164,939.35,2024-07-18,4,East,Success
TXN_0002466,CUST_00485,2911.23,2024-08-03,4,South,Success
TXN_0002467,CUST_01096,1624.01,2024-07-30,4,North,Success
TXN_0002468,CUST_00567,1200.26,2024-01-16,5,South,Success
TXN_0002469,CUST_00905,17479.43,2024-11-27,1,South,Success
TXN_0002470,CUST_00559,3087.88,2024-07-23,4,East,Success
TXN_0002471,CUST_00238,3606.93,2024-12-30,4,North,Success
TXN_0002472,CUST_01128,5487.46,2024-02-08,7,North,Success
TXN_0002473,CUST_00554,708.34,2024-03-29,7,West,Success
TXN_0002474,CUST_00828,8971.73,2024-09-12,5,South,Success
TXN_0002475,CUST_00468,296.73,2024-09-10,6,East,Success
TXN_0002476,CUST_00386,1193.91,2024-08-03,7,South,Success
TXN_0002477,CUST_00775,1529.62,2024-10-29,1,South,Success
TXN_0002478,CUST_00848,3517.05,2024-06-20,5,South,Success
TXN_0002479,CUST_00387,2630.62,2024-05-16,4,East,Success
TXN_0002480,CUST_00877,1932.46,2024-06-26,3,South,Success
TXN_0002481,CUST_00259,2187.25,2024-03-17,9,East,Success
TXN_0002482,CUST_00283,1009.87,2024-07-06,3,North,Success
TXN_0002483,CUST_00040,666.62,2024-01-15,2,South,Success
TXN_0002484,CUST_00486,3948.97,2024-10-18,2,West,Success
TXN_0002485,CUST_00929,3846.68,2024-11-14,3,North,Success
TXN_0002486,CUST_00220,7844.72,2024-11-20,3,West,Success
TXN_0002487,CUST_01153,1173.78,2024-08-01,5,South,Success
TXN_0002488,CUST_01015,3843.94,2024-07-26,7,North,Success
TXN_0002489,CUST_01024,1759.94,2024-06-17,7,East,Success
TXN_0002490,CUST_00613,5723.75,2024-11-25,9,South,Success
TXN_0002491,CUST_00928,5001.89,2024-10-06,9,South,Success
TXN_0002492,CUST_00688,2614.86,2024-10-31,7,East,Success
TXN_0002493,CUST_00613,1683.07,2024-05-25,4,West,Success
TXN_0002494,CUST_00260,4763.54,2024-09-19,7,North,Success
TXN_0002495,CUST_00990,3705.32,2024-01-04,6,North,Success
TXN_0002496,CUST_00966,1277.23,2024-03-30,5,East,Success
TXN_0002497,CUST_00366,763.38,2024-02-29,7,North,Success
TXN_0002498,CUST_00544,1753.16,2024-11-06,6,East,Success
TXN_0002499,CUST_00649,7422.94,2024-01-16,4,West,Success
TXN_0002500,CUST_00814,5525.84,2024-08-14,5,West,Success
TXN_0002501,CUST_01040,907.0,2024-01-29,4,North,Success
TXN_0002502,CUST_01153,867.65,2024-05-30,3,East,Success
TXN_0002503,CUST_00575,6122.63,2024-09-01,9,East,Fail
TXN_0002504,CUST_01133,890.24,2024-09-26,5,East,Fail
TXN_0002505,CUST_01013,3319.06,2024-03-19,3,East,Success
TXN_0002506,CUST_00670,1349.03,2024-10-15,3,North,Success
TXN_0002507,CUST_00269,8051.68,2024-06-01,4,South,Success
TXN_0002508,CUST_01186,1192.32,2024-10-03,3,North,Success
TXN_0002509,CUST_00924,5512.04,2024-10-05,6,East,Success
TXN_0002510,CUST_01126,2560.32,2024-02-26,5,South,Success
TXN_0002511,CUST_00247,2702.02,2024-07-04,6,South,Success
TXN_0002512,CUST_00131,456.58,2024-04-02,5,North,Success
TXN_0002513,CUST_00353,379.05,2024-10-02,3,East,Success
TXN_0002514,CUST_00196,1851.12,2024-06-06,5,East,Success
TXN_0002515,CUST_00930,2690.61,2024-10-01,6,East,Success
TXN_0002516,CUST_01022,897.71,2024-06-29,1,East,Success
TXN_0002517,CUST_00645,924.31,2024-12-24,6,East,Success
TXN_0002518,CUST_00227,3460.53,2024-03-17,5,South,Success
TXN_0002519,CUST_00701,3464.36,2024-05-30,6,North,Fail
TXN_0002520,CUST_00265,1977.93,2024-08-25,3,North,Success
TXN_0002521,CUST_00646,4122.28,2024-10-15,6,West,Success
TXN_0002522,CUST_00211,863.19,2024-08-18,5,North,Success
TXN_0002523,CUST_00943,1661.13,2024-01-18,2,South,Success
TXN_0002524,CUST_00457,8252.75,2024-03-13,5,West,Success
TXN_0002525,CUST_00725,2332.41,2024-07-07,5,South,Success
TXN_0002526,CUST_00982,2443.17,2024-01-17,11,North,Success
TXN_0002527,CUST_01155,13971.25,2024-01-19,6,South,Success
TXN_0002528,CUST_00588,720.92,2024-08-06,4,South,Success
TXN_0002529,CUST_00476,4176.15,2024-11-21,4,North,Success
TXN_0002530,CUST_00986,8359.79,2024-04-29,3,South,Success
TXN_0002531,CUST_00156,1702.94,2024-04-10,7,West,Success
TXN_0002532,CUST_00190,4392.72,2024-02-03,4,West,Success
TXN_0002533,CUST_00981,1006.65,2024-03-24,3,East,Success
TXN_0002534,CUST_00546,1274.89,2024-07-14,2,West,Success
TXN_0002535,CUST_00041,3004.82,2024-11-25,5,West,Success
TXN_0002536,CUST_00307,4183.29,2024-07-20,7,North,Success
TXN_0002537,CUST_00943,5414.03,2024-12-09,6,West,Success
TXN_0002538,CUST_00338,7751.97,2024-12-06,6,North,Fail
TXN_0002539,CUST_01099,2092.35,2024-01-11,6,West,Success
TXN_0002540,CUST_00953,5738.13,2024-12-12,2,North,Success
TXN_0002541,CUST_00279,1679.34,2024-08-05,5,North,Success
TXN_0002542,CUST_00896,4544.5,2024-09-09,4,South,Success
TXN_0002543,CUST_00273,2607.09,2024-08-09,7,West,Success
TXN_0002544,CUST_00837,3154.36,2024-03-20,3,North,Success
TXN_0002545,CUST_00620,3098.91,2024-01-07,5,West,Success
TXN_0002546,CUST_00862,611.7,2024-09-28,6,East,Success
TXN_0002547,CUST_00931,898.48,2024-08-14,8,South,Success
TXN_0002548,CUST_00289,2397.14,2024-01-16,4,South,Success
TXN_0002549,CUST_00724,572.59,2024-01-12,7,North,Success
TXN_0002550,CUST_00893,4293.98,2024-10-17,4,West,Success
TXN_0002551,CUST_00272,4434.83,2024-08-28,5,South,Success
TXN_0002552,CUST_01090,2869.05,2024-01-21,6,South,Success
TXN_0002553,CUST_00483,900.63,2024-06-26,5,South,Success
TXN_0002554,CUST_00936,6661.57,2024-08-15,4,North,Success
TXN_0002555,CUST_00248,11268.52,2024-09-29,4,East,Success
TXN_0002556,CUST_00156,2484.09,2024-10-14,6,North,Success
TXN_0002557,CUST_01071,3322.35,2024-10-23,8,East,Success
TXN_0002558,CUST_00454,2595.13,2024-05-13,4,South,Success
TXN_0002559,CUST_00201,3375.49,2024-10-09,7,East,Success
TXN_0002560,CUST_00124,2006.91,2024-06-01,4,North,Success
TXN_0002561,CUST_00001,2148.12,2024-03-06,8,North,Success
TXN_0002562,CUST_00968,4557.7,2024-05-16,4,West,Success
TXN_0002563,CUST_00855,14421.84,2024-04-01,6,West,Success
TXN_0002564,CUST_00640,720.5,2024-11-12,14,North,Success
TXN_0002565,CUST_00191,2032.35,2024-09-15,4,West,Fail
TXN_0002566,CUST_00516,858.88,2024-04-12,9,South,Success
TXN_0002567,CUST_00442,7892.12,2024-02-24,6,East,Success
TXN_0002568,CUST_00143,1379.96,2024-09-13,4,North,Success
TXN_0002569,CUST_00533,696.06,2024-04-10,8,North,Success
TXN_0002570,CUST_00227,3679.56,2024-07-16,5,West,Success
TXN_0002571,CUST_00949,8914.63,2024-10-27,6,North,Success
TXN_0002572,CUST_00460,3755.13,2024-08-13,8,West,Success
TXN_0002573,CUST_00551,2601.49,2024-08-24,7,South,Success
TXN_0002574,CUST_00393,3063.5,2024-01-26,5,North,Success
TXN_0002575,CUST_00845,6849.1,2024-04-30,4,South,Success
TXN_0002576,CUST_00210,1097.34,2024-06-30,7,South,Success
TXN_0002577,CUST_01139,2019.33,2024-07-17,5,North,Success
TXN_0002578,CUST_00646,1537.4,2024-10-28,3,West,Success
TXN_0002579,CUST_00219,867.58,2024-09-11,3,West,Success
TXN_0002580,CUST_00407,1698.16,2024-05-01,6,South,Success
TXN_0002581,CUST_00888,5357.09,2024-01-31,2,West,Success
TXN_0002582,CUST_00558,3474.76,2024-11-10,6,West,Success
TXN_0002583,CUST_00550,3697.63,2024-10-11,5,South,Success
TXN_0002584,CUST_00142,2482.89,2024-04-15,2,North,Success
TXN_0002585,CUST_00612,3356.52,2024-08-11,5,North,Success
TXN_0002586,CUST_00501,1163.9,2024-09-29,2,East,Fail
TXN_0002587,CUST_00840,1723.98,2024-08-19,3,North,Success
TXN_0002588,CUST_00702,2575.0,2024-09-12,5,West,Success
TXN_0002589,CUST_00596,2757.32,2024-01-24,4,East,Success
TXN_0002590,CUST_00281,2853.07,2024-04-18,6,East,Success
TXN_0002591,CUST_00424,1976.99,2024-07-09,3,East,Success
TXN_0002592,CUST_00856,1632.82,2024-12-12,4,North,Success
TXN_0002593,CUST_00270,27617.83,2024-01-25,4,East,Success
TXN_0002594,CUST_00154,4561.61,2024-07-05,5,East,Success
TXN_0002595,CUST_00614,3073.33,2024-10-14,3,East,Success
TXN_0002596,CUST_00662,1832.49,2024-04-25,4,North,Success
TXN_0002597,CUST_00083,1539.21,2024-12-03,3,North,Success
TXN_0002598,CUST_00947,1988.94,2024-02-06,5,North,Success
TXN_0002599,CUST_00899,2791.3,2024-10-08,3,North,Success
TXN_0002600,CUST_00284,490.61,2024-05-16,5,South,Success
TXN_0002601,CUST_00980,629.22,2024-08-14,10,North,Success
TXN_0002602,CUST_00173,1326.76,2024-11-15,10,West,Success
TXN_0002603,CUST_01087,2606.36,2024-11-23,2,East,Success
TXN_0002604,CUST_01097,1823.62,2024-06-30,2,North,Success
TXN_0002605,CUST_00763,7204.76,2024-12-27,2,West,Success
TXN_0002606,CUST_00633,674.57,2024-03-26,6,West,Success
TXN_0002607,CUST_00787,1210.66,2024-02-22,7,West,Success
TXN_0002608,CUST_00943,7450.78,2024-12-13,6,South,Success
TXN_0002609,CUST_01012,2452.58,2024-12-20,3,South,Success
TXN_0002610,CUST_00398,4482.22,2024-08-22,6,South,Success
TXN_0002611,CUST_01144,11395.77,2024-09-23,5,West,Success
TXN_0002612,CUST_00934,1267.7,2024-10-13,6,North,Success
TXN_0002613,CUST_00676,2039.68,2024-04-09,3,West,Fail
TXN_0002614,CUST_00936,1775.89,2024-03-27,3,South,Success
TXN_0002615,CUST_00465,462.35,2024-01-15,2,South,Success
TXN_0002616,CUST_00286,1722.76,2024-04-10,8,South,Success
TXN_0002617,CUST_00265,4468.69,2024-06-13,4,North,Success
TXN_0002618,CUST_00320,3403.2,2024-01-29,2,West,Success
TXN_0002619,CUST_00673,3623.76,2024-04-23,7,South,Fail
TXN_0002620,CUST_00820,1635.32,2024-04-16,5,West,Success
TXN_0002621,CUST_00089,1306.52,2024-12-29,7,West,Success
TXN_0002622,CUST_00821,6096.1,2024-05-09,2,South,Success
TXN_0002623,CUST_01001,1483.48,2024-03-24,6,East,Success
TXN_0002624,CUST_00334,2794.1,2024-09-27,5,East,Success
TXN_0002625,CUST_00222,2516.61,2024-08-31,3,East,Success
TXN_0002626,CUST_00041,7110.83,2024-08-01,4,South,Success
TXN_0002627,CUST_00068,4803.64,2024-11-01,6,West,Success
TXN_0002628,CUST_00988,783.52,2024-06-14,4,East,Success
TXN_0002629,CUST_00514,854.02,2024-10-05,5,North,Success
TXN_0002630,CUST_01151,3509.15,2024-02-28,4,East,Success
TXN_0002631,CUST_00695,2097.56,2024-03-30,11,North,Success
TXN_0002632,CUST_01040,1534.35,2024-11-26,3,East,Success
TXN_0002633,CUST_00477,4976.6,2024-07-12,3,East,Success
TXN_0002634,CUST_01086,2565.65,2024-05-02,7,East,Success
TXN_0002635,CUST_00881,2303.0,2024-05-15,4,North,Success
TXN_0002636,CUST_00432,4121.05,2024-05-18,4,North,Success
TXN_0002637,CUST_00268,1635.84,2024-08-16,7,East,Success
TXN_0002638,CUST_01059,7745.1,2024-09-30,1,North,Success
TXN_0002639,CUST_00779,1175.63,2024-02-19,6,West,Success
TXN_0002640,CUST_00494,3735.15,2024-04-27,2,East,Success
TXN_0002641,CUST_00661,6953.96,2024-07-20,10,West,Success
TXN_0002642,CUST_01013,733.75,2024-07-09,4,South,Success
TXN_0002643,CUST_01059,1677.96,2024-12-29,7,South,Success
TXN_0002644,CUST_00977,5506.95,2024-11-18,1,South,Success
TXN_0002645,CUST_00482,5573.6,2024-06-29,4,West,Success
TXN_0002646,CUST_00728,1925.24,2024-03-18,6,North,Success
TXN_0002647,CUST_00480,1226.92,2024-03-15,4,South,Success
TXN_0002648,CUST_01089,4744.53,2024-10-21,6,East,Success
TXN_0002649,CUST_01032,5692.13,2024-10-07,6,East,Success
TXN_0002650,CUST_00343,869.81,2024-01-21,7,North,Fail
TXN_0002651,CUST_00332,842.92,2024-06-19,7,East,Success
TXN_0002652,CUST_00438,2644.42,2024-01-15,6,West,Success
TXN_0002653,CUST_00174,3653.67,2024-07-29,3,South,Fail
TXN_0002654,CUST_00559,1738.44,2024-02-17,5,West,Success
TXN_0002655,CUST_00527,3802.58,2024-03-26,3,East,Success
TXN_0002656,CUST_00659,1251.24,2024-05-28,6,West,Success
TXN_0002657,CUST_00026,406.77,2024-07-06,4,North,Success
TXN_0002658,CUST_00820,1573.22,2024-11-01,4,West,Success
TXN_0002659,CUST_00605,2322.93,2024-05-30,4,East,Success
TXN_0002660,CUST_00406,1771.05,2024-05-20,8,East,Success
TXN_0002661,CUST_00232,874.03,2024-03-09,8,South,Success
TXN_0002662,CUST_00533,516.71,2024-09-16,5,West,Success
TXN_0002663,CUST_00505,1463.71,2024-11-29,2,North,Success
TXN_0002664,CUST_00179,4528.4,2024-01-09,6,South,Success
TXN_0002665,CUST_00132,6032.75,2024-04-30,7,East,Success
TXN_0002666,CUST_00348,5711.12,2024-04-10,3,West,Success
TXN_0002667,CUST_00540,1149.72,2024-05-28,4,North,Success
TXN_0002668,CUST_00772,877.46,2024-05-25,5,East,Success
TXN_0002669,CUST_00076,3285.61,2024-12-18,1,East,Success
TXN_0002670,CUST_00579,3670.49,2024-08-30,3,South,Success
TXN_0002671,CUST_00854,3041.59,2024-08-28,5,East,Success
TXN_0002672,CUST_00194,440.87,2024-12-02,6,North,Success
TXN_0002673,CUST_01186,1103.78,2024-02-12,3,North,Success
TXN_0002674,CUST_00347,2156.52,2024-04-04,3,South,Success
TXN_0002675,CUST_00951,3260.95,2024-08-13,4,South,Success
TXN_0002676,CUST_01111,4079.97,2024-01-06,3,North,Success
TXN_0002677,CUST_00214,2478.49,2024-08-01,5,South,Success
TXN_0002678,CUST_00573,2877.36,2024-07-24,4,East,Success
TXN_0002679,CUST_00780,2363.48,2024-03-07,3,North,Success
TXN_0002680,CUST_00262,3821.87,2024-04-09,5,South,Success
TXN_0002681,CUST_00730,2836.4,2024-01-12,4,North,Success
TXN_0002682,CUST_00283,2327.59,2024-08-24,4,East,Success
TXN_0002683,CUST_00362,1781.67,2024-11-17,5,South,Success
TXN_0002684,CUST_00441,2356.74,2024-09-14,4,North,Success
TXN_0002685,CUST_00093,3254.11,2024-12-02,6,East,Success
TXN_0002686,CUST_00753,2735.26,2024-05-14,3,South,Success
TXN_0002687,CUST_00867,2994.89,2024-08-09,7,North,Success
TXN_0002688,CUST_00142,6465.12,2024-06-04,4,East,Success
TXN_0002689,CUST_00749,2730.2,2024-05-21,5,East,Success
TXN_0002690,CUST_00653,1313.96,2024-06-06,3,East,Fail
TXN_0002691,CUST_00701,4477.79,2024-11-21,2,West,Success
TXN_0002692,CUST_00998,740.29,2024-12-09,6,East,Success
TXN_0002693,CUST_00049,929.71,2024-09-18,2,East,Success
TXN_0002694,CUST_00881,2889.03,2024-10-09,1,South,Success
TXN_0002695,CUST_01160,3337.97,2024-12-03,4,West,Success
TXN_0002696,CUST_00555,815.63,2024-12-09,5,East,Success
TXN_0002697,CUST_00404,1625.78,2024-08-16,7,South,Success
TXN_0002698,CUST_00892,1359.85,2024-10-06,5,South,Success
TXN_0002699,CUST_00865,1496.16,2024-12-23,2,North,Success
TXN_0002700,CUST_00602,4697.93,2024-10-16,4,North,Success
TXN_0002701,CUST_00341,3886.27,2024-06-16,2,West,Success
TXN_0002702,CUST_00704,2174.82,2024-02-16,6,South,Success
TXN_0002703,CUST_00318,1426.86,2024-07-21,5,East,Fail
TXN_0002704,CUST_00618,750.16,2024-08-01,4,East,Success
TXN_0002705,CUST_00382,6878.45,2024-09-02,6,South,Success
TXN_0002706,CUST_00233,3546.41,2024-01-24,6,West,Fail
TXN_0002707,CUST_00817,1254.72,2024-11-16,4,East,Success
TXN_0002708,CUST_00553,3927.19,2024-09-30,5,West,Success
TXN_0002709,CUST_00856,2087.71,2024-02-13,7,South,Success
TXN_0002710,CUST_00819,1755.15,2024-11-27,4,West,Success
TXN_0002711,CUST_00183,3128.06,2024-11-08,3,North,Success
TXN_0002712,CUST_01065,1220.24,2024-12-28,2,West,Success
TXN_0002713,CUST_00397,1677.39,2024-06-04,8,West,Fail
TXN_0002714,CUST_00779,2433.7,2024-07-17,7,East,Success
TXN_0002715,CUST_00907,1480.95,2024-06-10,4,West,Success
TXN_0002716,CUST_00127,3771.65,2024-08-21,2,East,Success
TXN_0002717,CUST_00001,9850.26,2024-06-11,6,East,Success
TXN_0002718,CUST_01192,1207.81,2024-04-25,6,North,Success
TXN_0002719,CUST_00019,582.83,2024-04-02,4,East,Success
TXN_0002720,CUST_00584,445.24,2024-02-11,6,South,Success
TXN_0002721,CUST_00456,1957.9,2024-10-10,8,East,Success
TXN_0002722,CUST_00957,1299.15,2024-07-28,5,South,Success
TXN_0002723,CUST_01133,2607.87,2024-07-24,5,East,Success
TXN_0002724,CUST_00445,2455.48,2024-08-07,8,South,Success
TXN_0002725,CUST_00602,612.43,2024-10-06,6,North,Success
TXN_0002726,CUST_00103,517.03,2024-05-15,3,West,Success
TXN_0002727,CUST_00988,2798.24,2024-04-15,5,East,Success
TXN_0002728,CUST_00520,2461.05,2024-04-27,3,North,Success
TXN_0002729,CUST_01177,1570.81,2024-08-24,7,North,Success
TXN_0002730,CUST_00859,586.57,2024-11-04,4,East,Success
TXN_0002731,CUST_00174,3219.92,2024-04-09,7,East,Success
TXN_0002732,CUST_01005,6109.01,2024-09-17,7,South,Success
TXN_0002733,CUST_00431,2758.34,2024-10-31,7,East,Success
TXN_0002734,CUST_00727,1121.05,2024-12-19,5,East,Success
TXN_0002735,CUST_00850,2288.48,2024-10-12,5,South,Success
TXN_0002736,CUST_00990,740.34,2024-11-23,5,South,Success
TXN_0002737,CUST_00639,5148.03,2024-04-12,2,East,Success
TXN_0002738,CUST_00420,2357.78,2024-03-03,5,East,Success
TXN_0002739,CUST_00594,536.72,2024-06-23,5,East,Success
TXN_0002740,CUST_00485,1736.21,2024-10-08,5,West,Success
TXN_0002741,CUST_00412,3199.15,2024-10-19,3,West,Success
TXN_0002742,CUST_00936,1691.82,2024-08-13,2,North,Fail
TXN_0002743,CUST_01108,1770.97,2024-01-07,6,North,Success
TXN_0002744,CUST_01137,829.21,2024-05-06,8,East,Success
TXN_0002745,CUST_00332,3474.59,2024-04-01,6,South,Success
TXN_0002746,CUST_00655,1314.52,2024-07-08,7,East,Success
TXN_0002747,CUST_00041,393.41,2024-12-24,4,East,Success
TXN_0002748,CUST_00959,1640.89,2024-02-22,3,North,Success
TXN_0002749,CUST_00105,4841.21,2024-08-29,4,East,Success
TXN_0002750,CUST_00202,1620.45,2024-05-11,6,East,Success
TXN_0002751,CUST_00450,8869.63,2024-12-29,7,North,Success
TXN_0002752,CUST_00910,3112.48,2024-04-21,7,North,Success
TXN_0002753,CUST_00210,2895.77,2024-01-07,6,South,Success
TXN_0002754,CUST_00563,1992.77,2024-08-17,5,South,Success
TXN_0002755,CUST_01142,2090.94,2024-06-04,7,South,Success
TXN_0002756,CUST_00713,1788.73,2024-07-15,5,West,Success
TXN_0002757,CUST_00771,1734.0,2024-11-18,3,West,Success
TXN_0002758,CUST_01108,3376.83,2024-12-29,5,East,Success
TXN_0002759,CUST_00454,1044.54,2024-08-10,5,South,Success
TXN_0002760,CUST_00667,933.82,2024-09-06,4,North,Success
TXN_0002761,CUST_00629,899.14,2024-03-23,3,South,Success
TXN_0002762,CUST_00387,11344.9,2024-08-27,5,East,Success
TXN_0002763,CUST_00296,3375.42,2024-12-25,6,West,Success
TXN_0002764,CUST_00258,2817.47,2024-11-18,4,West,Success
TXN_0002765,CUST_01105,947.65,2024-09-19,6,East,Success
TXN_0002766,CUST_00268,3636.13,2024-07-07,5,South,Success
TXN_0002767,CUST_00419,2011.72,2024-10-16,3,East,Success
TXN_0002768,CUST_00235,2621.06,2024-12-27,5,East,Success
TXN_0002769,CUST_00986,1011.01,2024-02-27,5,West,Success
TXN_0002770,CUST_00574,2510.44,2024-01-09,5,West,Success
TXN_0002771,CUST_00049,1573.3,2024-10-30,7,West,Success
TXN_0002772,CUST_01151,1196.93,2024-04-24,9,East,Success
TXN_0002773,CUST_00223,3973.03,2024-07-28,1,South,Success
TXN_0002774,CUST_00921,645.38,2024-02-10,4,East,Success
TXN_0002775,CUST_00277,3469.69,2024-10-30,5,South,Success
TXN_0002776,CUST_01131,3818.41,2024-06-21,3,South,Success
TXN_0002777,CUST_00420,1092.57,2024-08-21,2,East,Success
TXN_0002778,CUST_00611,1145.66,2024-10-07,5,South,Success
TXN_0002779,CUST_00375,1847.48,2024-03-18,3,South,Success
TXN_0002780,CUST_00073,2767.3,2024-04-17,6,East,Success
TXN_0002781,CUST_01054,1954.16,2024-10-07,2,West,Success
TXN_0002782,CUST_00195,3123.94,2024-02-08,4,East,Fail
TXN_0002783,CUST_01180,9048.77,2024-04-28,5,West,Success
TXN_0002784,CUST_01196,1471.19,2024-11-30,5,South,Success
TXN_0002785,CUST_00847,559.95,2024-12-01,6,West,Success
TXN_0002786,CUST_01065,4275.85,2024-01-27,3,West,Success
TXN_0002787,CUST_01087,8490.06,2024-04-13,5,North,Success
TXN_0002788,CUST_00023,3023.63,2024-03-14,6,North,Success
TXN_0002789,CUST_00360,925.01,2024-07-09,5,West,Success
TXN_0002790,CUST_01099,1999.97,2024-11-19,7,North,Success
TXN_0002791,CUST_00560,902.51,2024-05-26,5,West,Success
TXN_0002792,CUST_00672,3693.33,2024-09-11,4,North,Success
TXN_0002793,CUST_01142,749.17,2024-10-10,3,South,Success
TXN_0002794,CUST_00679,1736.97,2024-07-31,4,East,Fail
TXN_0002795,CUST_00440,988.84,2024-05-02,3,North,Success
TXN_0002796,CUST_00933,2444.17,2024-07-24,4,East,Success
TXN_0002797,CUST_00007,1647.36,2024-08-27,4,North,Fail
TXN_0002798,CUST_00421,2543.79,2024-12-04,4,West,Fail
TXN_0002799,CUST_00833,2248.19,2024-10-12,4,North,Success
TXN_0002800,CUST_00559,1002.92,2024-01-22,4,North,Success
TXN_0002801,CUST_01172,3646.42,2024-09-15,6,East,Success
TXN_0002802,CUST_00914,2123.85,2024-12-22,3,East,Success
TXN_0002803,CUST_01007,1001.42,2024-04-14,4,North,Success
TXN_0002804,CUST_00126,13263.1,2024-09-14,5,East,Success
TXN_0002805,CUST_00395,3232.93,2024-07-22,4,North,Success
TXN_0002806,CUST_00817,1953.53,2024-11-05,7,West,Success
TXN_0002807,CUST_00881,6851.09,2024-09-18,5,West,Success
TXN_0002808,CUST_00576,9637.84,2024-04-16,5,South,Success
TXN_0002809,CUST_00325,1965.93,2024-09-07,4,East,Success
TXN_0002810,CUST_00930,2915.85,2024-08-08,5,North,Success
TXN_0002811,CUST_00833,1001.84,2024-08-09,6,West,Success
TXN_0002812,CUST_01055,1963.03,2024-09-14,3,South,Success
TXN_0002813,CUST_00837,1883.24,2024-07-19,5,South,Success
TXN_0002814,CUST_00926,2560.25,2024-09-14,4,North,Success
TXN_0002815,CUST_00443,2881.91,2024-12-14,3,South,Success
TXN_0002816,CUST_00075,3455.98,2024-08-12,7,South,Success
TXN_0002817,CUST_00557,2670.75,2024-07-20,6,North,Fail
TXN_0002818,CUST_01179,838.33,2024-08-13,6,South,Success
TXN_0002819,CUST_00363,1042.34,2024-08-23,5,South,Success
TXN_0002820,CUST_00448,1426.35,2024-07-01,6,North,Success
TXN_0002821,CUST_00262,1762.0,2024-07-18,6,North,Success
TXN_0002822,CUST_00125,5118.51,2024-12-22,2,West,Success
TXN_0002823,CUST_00911,871.01,2024-09-02,6,South,Success
TXN_0002824,CUST_00245,1659.16,2024-12-18,3,West,Success
TXN_0002825,CUST_00542,4733.44,2024-04-20,6,West,Success
TXN_0002826,CUST_00485,1737.32,2024-01-06,1,East,Success
TXN_0002827,CUST_00122,3191.78,2024-08-23,4,North,Success
TXN_0002828,CUST_00125,1975.08,2024-05-06,4,East,Success
TXN_0002829,CUST_00170,2711.96,2024-04-13,9,North,Success
TXN_0002830,CUST_00124,1839.45,2024-08-24,6,East,Success
TXN_0002831,CUST_01059,3765.56,2024-06-03,4,North,Success
TXN_0002832,CUST_01111,641.59,2024-09-13,4,South,Success
TXN_0002833,CUST_00646,1651.35,2024-08-22,4,South,Success
TXN_0002834,CUST_00786,2799.67,2024-10-15,5,West,Success
TXN_0002835,CUST_00201,3384.48,2024-02-09,3,East,Success
TXN_0002836,CUST_00369,7290.75,2024-10-14,4,West,Success
TXN_0002837,CUST_00797,1615.15,2024-07-15,6,East,Success
TXN_0002838,CUST_00077,7212.6,2024-09-29,5,North,Success
TXN_0002839,CUST_00059,1303.46,2024-09-20,6,North,Success
TXN_0002840,CUST_00431,6392.73,2024-02-26,4,East,Success
TXN_0002841,CUST_00638,4247.02,2024-10-24,6,East,Success
TXN_0002842,CUST_00109,1063.41,2024-04-07,11,South,Success
TXN_0002843,CUST_01008,2823.21,2024-05-16,4,East,Success
TXN_0002844,CUST_00068,2119.66,2024-03-27,4,South,Success
